llm_model_name,corrector,rag,llm_model
devstral_24b,0.16096210479736328,1.0904359817504883,24.324239015579224
devstral_24b,0.12268900871276855,0.3982272148132324,17.410274982452393
devstral_24b,0.18874788284301758,0.3677504062652588,20.48751473426819
devstral_24b,0.10598635673522949,0.38677406311035156,17.634634017944336
devstral_24b,0.10019850730895996,0.37566685676574707,13.489967584609985
devstral_24b,0.08849358558654785,0.36145806312561035,15.038786172866821
devstral_24b,0.1287403106689453,0.36303114891052246,24.01015305519104
devstral_24b,0.1090235710144043,0.6573195457458496,17.61841583251953
devstral_24b,0.09249663352966309,0.36330699920654297,15.005281686782837
devstral_24b,0.17614293098449707,0.3487668037414551,17.025018453598022
devstral_24b,0.09986495971679688,0.3583855628967285,16.84374189376831
