llm_model_name,corrector,rag,llm_model
devstral_24b,1.0990309715270996,0.8716545104980469,34.32980012893677
devstral_24b,0.1054990291595459,0.42742156982421875,27.1129252910614
devstral_24b,0.7764501571655273,0.40732884407043457,27.887335062026978
devstral_24b,3.748507499694824,0.37943387031555176,26.70489263534546
devstral_24b,3.9609909057617188,0.3769409656524658,34.84187197685242
devstral_24b,2.996356964111328,0.371748685836792,26.083171367645264
devstral_24b,0.943915843963623,0.35971760749816895,23.310321807861328
devstral_24b,1.7166810035705566,0.6268954277038574,23.721827268600464
devstral_24b,1.522756814956665,0.3617513179779053,25.446925401687622
devstral_24b,2.1744017601013184,0.3802309036254883,30.23938250541687
devstral_24b,0.039194583892822266,0.3617863655090332,25.298516750335693
devstral_24b,0.42070984840393066,0.3722524642944336,23.184817790985107
devstral_24b,3.7574212551116943,0.35885000228881836,18.081672430038452
devstral_24b,2.4948480129241943,0.36797356605529785,22.592124700546265
devstral_24b,1.14467453956604,0.3958303928375244,29.97462010383606
devstral_24b,0.41571617126464844,0.3708782196044922,26.293880462646484
devstral_24b,0.7164468765258789,0.4368877410888672,30.548831701278687
devstral_24b,0.14353227615356445,0.39614343643188477,24.709322690963745
devstral_24b,0.13420820236206055,0.3836808204650879,21.240554809570312
devstral_24b,1.2473852634429932,0.4259645938873291,25.481592893600464
devstral_24b,0.5215399265289307,0.4049375057220459,22.69680118560791
devstral_24b,0.6774945259094238,0.437302827835083,23.290952682495117
devstral_24b,7.935878038406372,0.37990832328796387,19.92725706100464
devstral_24b,0.30613231658935547,0.3831753730773926,22.17159652709961
devstral_24b,3.903012275695801,0.377913236618042,28.02143359184265
devstral_24b,0.5732295513153076,0.3746457099914551,21.504404067993164
devstral_24b,1.069328784942627,1.5158147811889648,28.551546335220337
devstral_24b,1.32662034034729,0.41143155097961426,27.121893405914307
devstral_24b,0.4291660785675049,0.3963053226470947,22.68919587135315
devstral_24b,9.873692274093628,0.46766114234924316,21.575732946395874
devstral_24b,1.9501681327819824,0.3816537857055664,23.42784309387207
devstral_24b,3.136706590652466,0.4505593776702881,22.482767820358276
devstral_24b,8.00421690940857,0.39190244674682617,21.458592653274536
devstral_24b,15.629075527191162,0.38042235374450684,30.73663830757141
devstral_24b,8.476009607315063,0.4333372116088867,23.925171375274658
devstral_24b,13.41209077835083,0.4148292541503906,25.826622247695923
devstral_24b,3.825864791870117,0.40639472007751465,20.177492141723633
devstral_24b,4.15453839302063,0.4857676029205322,24.497989892959595
devstral_24b,36.11151695251465,0.4492647647857666,23.37554907798767
devstral_24b,7.443215608596802,0.40866756439208984,20.156365871429443
devstral_24b,5.824019193649292,0.44519925117492676,21.577125072479248
