llm_model_name,corrector,rag,llm_model
magicoder,0.025537967681884766,1.3243110179901123,15.546045303344727
magicoder,0.03839302062988281,0.6857216358184814,14.864232301712036
magicoder,0.01896500587463379,0.6682608127593994,13.827165126800537
magicoder,0.042513132095336914,0.7137298583984375,16.049189805984497
magicoder,0.022749900817871094,0.7058300971984863,24.292961597442627
magicoder,0.031394004821777344,0.36211562156677246,7.606633424758911
magicoder,0.04058718681335449,0.3740999698638916,8.312068700790405
magicoder,0.05800604820251465,0.6997582912445068,7.616976022720337
magicoder,0.06012272834777832,0.338670015335083,7.671666383743286
magicoder,0.021099328994750977,0.35849690437316895,7.946589946746826
magicoder,0.03376197814941406,0.3584327697753906,11.2649507522583
magicoder,0.025249958038330078,0.3614349365234375,8.761124610900879
